,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,State,Lat,Lng,Full_Address
695,2311037,CLOSED,1014 Lathrop Lane,Apex,27523,8/28/2020,Townes at North Salem,"1,984",2020,3,3,1,Attached,"$294,000.00","$294,420.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7499752,-78.8402844,"1014 Lathrop Lane,Apex,NC,27523"
696,2310052,CLOSED,70 Old Grove Lane,Apex,27502,4/30/2020,The Groves,"1,836",2013,3,2,1,Attached,"$299,000.00","$294,500.00",1,Yes,1,0-.25 Acres,0.98,NC,35.7290724,-78.8331723,"70 Old Grove Lane,Apex,NC,27502"
697,2233163,CLOSED,1095 Branch Line Lane,Apex,27502,7/17/2019,The Villages of Apex,"1,701",2019,3,2,1,Attached,"$293,900.00","$294,715.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7417263,-78.84737129999999,"1095 Branch Line Lane,Apex,NC,27502"
698,2128225,CLOSED,2213 Chattering Lory Lane,Apex,27502,5/25/2018,Peak 502 at Beaver Creek,"2,046",2017,4,3,1,Attached,"$288,440.00","$294,835.00",0,Yes,2,0-.25 Acres,1.02,NC,35.7437595,-78.8936018,"2213 Chattering Lory Lane,Apex,NC,27502"
699,2327095,CLOSED,1131 Chestnut Bluff Run,Apex,27502,9/18/2020,Deer Creek,"1,736",2020,3,2,1,Attached,"$299,840.00","$294,840.00",0,Yes,2,0-.25 Acres,0.98,NC,35.739724,-78.9410846,"1131 Chestnut Bluff Run,Apex,NC,27502"
700,2216774,CLOSED,1107 Little Gem Lane,Apex,27523,4/15/2019,Sweetwater,"1,785",2019,3,2,1,Attached,"$294,990.00","$294,880.00",0,Yes,1,0-.25 Acres,1.0,NC,35.740509,-78.917945,"1107 Little Gem Lane,Apex,NC,27523"
701,2282254,CLOSED,345 Great Northern Station,Apex,27502,12/5/2019,The Villages of Apex,"2,193",2019,3,3,1,Attached,"$294,900.00","$294,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.736707,-78.84337,"345 Great Northern Station,Apex,NC,27502"
702,2296532,CLOSED,3408 Dropseed Drive,Apex,27502,6/18/2020,Deer Creek,"2,165",2020,3,2,1,Attached,"$294,990.00","$294,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7404273,-78.94198329999999,"3408 Dropseed Drive,Apex,NC,27502"
703,2108927,CLOSED,1436 Salem Creek Drive,Apex,27502,1/22/2018,Salem Creek Townhomes,"2,292",2017,3,2,2,Attached,"$299,990.00","$295,000.00",0,Yes,1,0-.25 Acres,0.98,NC,35.7234333,-78.8584371,"1436 Salem Creek Drive,Apex,NC,27502"
704,2234788,CLOSED,118 Pleasant Glen Lane,Apex,27539,6/20/2019,Woodcreek,"1,971",2016,3,2,1,Attached,"$295,000.00","$295,000.00",25,Yes,1,0-.25 Acres,1.0,NC,35.6705399,-78.8041722,"118 Pleasant Glen Lane,Apex,NC,27539"
705,2190921,CLOSED,533 Old Mill Village Drive,Apex,27502,6/25/2018,Old Mill Village,"2,179",2014,4,3,1,Attached,"$297,000.00","$295,000.00",14,Yes,2,0-.25 Acres,0.99,NC,35.7320728,-78.84392629999999,"533 Old Mill Village Drive,Apex,NC,27502"
706,2292234,CLOSED,1010 Larabee Lane,Apex,27523,1/24/2020,Townes at North Salem,"1,984",2019,3,3,1,Attached,"$295,000.00","$295,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7506066,-78.8399592,"1010 Larabee Lane,Apex,NC,27523"
707,2300154,CLOSED,825 Richmont Grove Lane,Apex,27523,6/12/2020,Townes at North Salem,"1,984",2020,4,3,1,Attached,"$295,000.00","$295,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7500866,-78.8392781,"825 Richmont Grove Lane,Apex,NC,27523"
708,2310085,CLOSED,1010 Lathrop Lane,Apex,27523,8/31/2020,Townes at North Salem,"1,984",2020,3,3,1,Attached,"$299,990.00","$295,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7499805,-78.8401229,"1010 Lathrop Lane,Apex,NC,27523"
709,2267771,CLOSED,828 Richmont Grove Lane,Apex,27523,1/13/2020,Townes at North Salem,"1,984",2019,4,3,1,Attached,"$299,900.00","$295,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7499623,-78.8397349,"828 Richmont Grove Lane,Apex,NC,27523"
710,2136327,CLOSED,717 Sawcut Lane,Apex,27502,8/16/2018,Old Mill Village,"2,035",2017,3,2,1,Attached,"$295,000.00","$295,000.00",0,,2,0-.25 Acres,1.0,NC,35.730751,-78.8403017,"717 Sawcut Lane,Apex,NC,27502"
711,2180492,CLOSED,2308 Apex Peakway,Apex,27502,10/18/2018,Old Mill Village,"2,035",2018,3,2,1,Attached,"$295,000.00","$295,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7309226,-78.8400022,"2308 Apex Peakway,Apex,NC,27502"
712,2172222,CLOSED,820 New Derby Lane,Apex,27523,11/30/2018,Salem Pointe,"1,851",2018,3,2,1,Attached,"$295,000.00","$295,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7584314,-78.834113,"820 New Derby Lane,Apex,NC,27523"
713,2202391,CLOSED,1109 Little Gem Lane,Apex,27523,4/16/2019,Sweetwater,"1,697",2019,3,2,1,Attached,"$299,990.00","$295,000.00",0,Yes,1,0-.25 Acres,0.98,NC,35.7403754,-78.918039,"1109 Little Gem Lane,Apex,NC,27523"
714,2239299,CLOSED,2915 Sunflower Road,Apex,27502,4/30/2019,Smith Farm,"2,116",2019,4,3,1,Attached,"$299,990.00","$295,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7269779,-78.9235369,"2915 Sunflower Road,Apex,NC,27502"
715,2269864,CLOSED,278 Meadow Beauty Drive,Apex,27539,6/26/2020,West Lake,"2,449",2006,3,2,1,Attached,"$289,900.00","$295,000.00",255,Yes,2,0-.25 Acres,1.02,NC,35.6633675,-78.7556573,"278 Meadow Beauty Drive,Apex,NC,27539"
716,2218068,CLOSED,548 Old Mill Village Drive,Apex,27502,12/14/2018,Old Mill Village,"2,090",2008,3,3,1,Attached,"$299,000.00","$295,000.00",5,Yes,2,0-.25 Acres,0.99,NC,35.7325738,-78.84396,"548 Old Mill Village Drive,Apex,NC,27502"
717,2222264,CLOSED,706 Edgewater Ridge Court,Apex,27523,12/14/2018,Edgewater,"2,511",2014,3,2,2,Attached,"$299,999.00","$295,000.00",16,,2,0-.25 Acres,0.98,NC,35.7518755,-78.8281552,"706 Edgewater Ridge Court,Apex,NC,27523"
718,2301505,CLOSED,432 Sawcut Lane,Apex,27502,3/26/2020,Old Mill Village,"1,864",2016,3,2,1,Attached,"$295,000.00","$295,000.00",4,Yes,2,0-.25 Acres,1.0,NC,35.7321934,-78.84288719999999,"432 Sawcut Lane,Apex,NC,27502"
719,2149447,CLOSED,2231 Chattering Lory Lane,Apex,27502,4/23/2018,Peak 502 at Beaver Creek,"2,046",2017,4,3,1,Attached,"$302,990.00","$295,000.00",0,Yes,2,0-.25 Acres,0.97,NC,35.7433443,-78.89320459999999,"2231 Chattering Lory Lane,Apex,NC,27502"
720,2255377,CLOSED,1113 Finch Court,Apex,27502,12/31/2019,Peak 502 at Beaver Creek,"2,109",2019,4,3,1,Attached,"$298,990.00","$295,000.00",0,Yes,2,0-.25 Acres,0.99,NC,35.739891,-78.893884,"1113 Finch Court,Apex,NC,27502"
721,2216559,CLOSED,1114 Boxcar Way,Apex,27502,11/26/2018,The Villages of Apex,"2,113",2015,3,2,1,Attached,"$299,900.00","$295,000.00",19,Yes,2,0-.25 Acres,0.98,NC,35.7484246,-78.84586809999999,"1114 Boxcar Way,Apex,NC,27502"
722,2327294,CLOSED,927 Ambergate Station,Apex,27502,8/13/2020,The Villages of Apex,"1,856",2013,3,3,1,Attached,"$295,000.00","$295,000.00",6,Yes,0,0-.25 Acres,1.0,NC,35.7454855,-78.8459506,"927 Ambergate Station,Apex,NC,27502"
723,2325147,CLOSED,2847 Dallas Valley Lane,Apex,27502,8/25/2020,Townes at Friendship Station,"1,812",2020,3,2,1,Attached,"$299,000.00","$295,000.00",0,Yes,2,0-.25 Acres,0.99,NC,35.7057082,-78.9172401,"2847 Dallas Valley Lane,Apex,NC,27502"
724,2172192,CLOSED,856 Salem Pointe Place,Apex,27523,8/13/2018,Salem Pointe,"1,780",2018,3,2,1,Attached,"$295,055.00","$295,055.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7577813,-78.8354323,"856 Salem Pointe Place,Apex,NC,27523"
725,2327053,CLOSED,1137 Chestnut Bluff Run,Apex,27502,9/8/2020,Deer Creek,"1,736",2020,3,2,1,Attached,"$295,090.00","$295,090.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7395098,-78.94109209999999,"1137 Chestnut Bluff Run,Apex,NC,27502"
726,2146445,CLOSED,4004 Reedybrook Crossing,Apex,27523,7/20/2018,540 Townes,"2,158",2018,3,3,1,Attached,"$299,900.00","$295,500.00",0,,2,0-.25 Acres,0.99,NC,35.7491762,-78.8880705,"4004 Reedybrook Crossing,Apex,NC,27523"
727,2297791,CLOSED,2256 Red Knot Lane,Apex,27502,7/24/2020,Peak 502 at Beaver Creek,"2,094",2020,4,3,1,Attached,"$294,990.00","$295,570.00",0,Yes,2,0-.25 Acres,1.0,NC,35.73979,-78.895068,"2256 Red Knot Lane,Apex,NC,27502"
728,2205487,CLOSED,1019 Brownsmith Drive,Apex,27502,11/30/2018,Hempstead at Beaver Creek,"1,985",2018,3,2,1,Attached,"$295,000.00","$295,675.00",0,Yes,2,0-.25 Acres,1.0,NC,35.74296,-78.88338399999999,"1019 Brownsmith Drive,Apex,NC,27502"
729,2123860,CLOSED,715 Sawcut Lane,Apex,27502,1/19/2018,Old Mill Village,"1,788",2017,3,2,1,Attached,"$298,770.00","$295,910.00",0,,2,0-.25 Acres,0.99,NC,35.7308114,-78.8403044,"715 Sawcut Lane,Apex,NC,27502"
730,2130821,CLOSED,1444 Salem Creek Drive,Apex,27502,3/2/2018,Salem Creek Townhomes,"2,311",2017,4,3,1,Attached,"$295,960.00","$295,960.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7235555,-78.8586961,"1444 Salem Creek Drive,Apex,NC,27502"
731,2122122,CLOSED,1048 Brownsmith Drive,Apex,27502,5/17/2018,Hempstead at Beaver Creek,"2,084",2017,3,2,1,Attached,"$295,985.00","$295,985.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7422346,-78.8838155,"1048 Brownsmith Drive,Apex,NC,27502"
732,2320401,CLOSED,328 Old Mill Village Drive,Apex,27502,7/7/2020,Old Mill Village,"1,811",2007,3,2,1,Attached,"$294,900.00","$296,000.00",18,Yes,2,0-.25 Acres,1.0,NC,35.7314765,-78.84158169999999,"328 Old Mill Village Drive,Apex,NC,27502"
733,2230988,CLOSED,1026 Diamond Dove Lane,Apex,27502,3/7/2019,Peak 502 at Beaver Creek,"2,145",2017,4,3,1,Attached,"$299,900.00","$296,000.00",26,Yes,2,0-.25 Acres,0.99,NC,35.7437277,-78.8942979,"1026 Diamond Dove Lane,Apex,NC,27502"
734,2251846,CLOSED,804 Richmont Grove Lane,Apex,27523,7/24/2019,Townes at North Salem,"1,984",2018,4,3,1,Attached,"$302,400.00","$296,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7507791,-78.83976729999999,"804 Richmont Grove Lane,Apex,NC,27523"
735,2207749,CLOSED,932 Dalton Ridge Place,Apex,27523,3/12/2019,Townes at North Salem,"1,984",2018,3,3,1,Attached,"$299,000.00","$296,300.00",0,Yes,2,0-.25 Acres,0.99,NC,35.751237,-78.84006,"932 Dalton Ridge Place,Apex,NC,27523"
736,2280396,CLOSED,1106 Platform Drive,Apex,27502,6/2/2020,The Villages of Apex,"1,985",2020,3,2,1,Attached,"$296,360.00","$296,360.00",0,Yes,1,0-.25 Acres,1.0,NC,35.740596,-78.846183,"1106 Platform Drive,Apex,NC,27502"
737,2294573,CLOSED,1016 Larabee Lane,Apex,27523,2/21/2020,Townes at North Salem,"1,984",2019,4,3,1,Attached,"$296,500.00","$296,500.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7505981,-78.8402182,"1016 Larabee Lane,Apex,NC,27523"
738,2168944,CLOSED,631 Olde Salem Way,Apex,27523,11/30/2018,Salem Pointe,"1,851",2018,3,2,1,Attached,"$309,990.00","$296,600.00",0,Yes,2,0-.25 Acres,0.96,NC,35.7577124,-78.8340331,"631 Olde Salem Way,Apex,NC,27523"
739,2292240,CLOSED,1018 Larabee Lane,Apex,27523,2/14/2020,Townes at North Salem,"1,984",2019,3,3,1,Attached,"$296,900.00","$296,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7505954,-78.840299,"1018 Larabee Lane,Apex,NC,27523"
740,2132998,CLOSED,5004 Reedybrook Crossing,Apex,27523,6/28/2018,540 Townes,"2,158",2018,3,3,1,Attached,"$299,900.00","$296,900.00",0,,2,0-.25 Acres,0.99,NC,35.7495049,-78.8883247,"5004 Reedybrook Crossing,Apex,NC,27523"
741,2325368,CLOSED,1012 Lathrop Lane,Apex,27523,9/3/2020,Townes at North Salem,"1,984",2020,4,3,1,Attached,"$299,990.00","$297,000.00",0,Yes,2,0-.25 Acres,0.99,NC,35.7499778,-78.84020369999999,"1012 Lathrop Lane,Apex,NC,27523"
742,2216575,CLOSED,1046 Brownsmith Drive,Apex,27502,5/13/2019,Hempstead at Beaver Creek,"2,121",2018,4,3,1,Attached,"$299,500.00","$297,000.00",0,Yes,2,0-.25 Acres,0.99,NC,35.7422491,-78.8838155,"1046 Brownsmith Drive,Apex,NC,27502"
743,2205230,CLOSED,2259 Chattering Lory Lane,Apex,27502,9/19/2018,Peak 502 at Beaver Creek,"2,046",2018,4,3,1,Attached,"$302,990.00","$297,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.742577,-78.89320029999999,"2259 Chattering Lory Lane,Apex,NC,27502"
744,2297794,CLOSED,2254 Red Knot Lane,Apex,27502,7/31/2020,Peak 502 at Beaver Creek,"2,094",2020,4,3,1,Attached,"$299,990.00","$297,000.00",0,Yes,2,0-.25 Acres,0.99,NC,35.73985,-78.895057,"2254 Red Knot Lane,Apex,NC,27502"
745,2220396,CLOSED,103 Haybarn Court,Apex,27502-6231,11/28/2018,Seagroves Farm,"2,094",2007,3,2,1,Attached,"$305,000.00","$297,500.00",9,Yes,2,0-.25 Acres,0.98,NC,35.72813670000001,-78.8274016,"103 Haybarn Court,Apex,NC,27502-6231"
746,2280719,CLOSED,1122 Doe Blossom Lane,Apex,27502,12/30/2019,Deer Creek,"2,165",2019,3,2,1,Attached,"$299,900.00","$297,650.00",0,Yes,2,0-.25 Acres,0.99,NC,35.739221,-78.942978,"1122 Doe Blossom Lane,Apex,NC,27502"
747,2277241,CLOSED,1108 Platform Drive,Apex,27502,5/22/2020,The Villages of Apex,"1,985",2020,3,2,1,Attached,"$300,000.00","$297,650.00",0,Yes,2,0-.25 Acres,0.99,NC,35.740583,-78.84612,"1108 Platform Drive,Apex,NC,27502"
748,2324346,CLOSED,1150 Chestnut Bluff Run,Apex,27502,7/17/2020,Deer Creek,"1,736",2020,3,2,1,Attached,"$297,940.00","$297,940.00",0,Yes,2,0-.25 Acres,1.0,NC,35.739077,-78.9416646,"1150 Chestnut Bluff Run,Apex,NC,27502"
749,2228694,CLOSED,554 Metro Station,Apex,27502,6/28/2019,The Villages of Apex,"1,742",2018,3,2,1,Attached,"$302,900.00","$298,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.736491,-78.846036,"554 Metro Station,Apex,NC,27502"
750,2128766,CLOSED,713 Sawcut Lane,Apex,27502,3/22/2018,Old Mill Village,"1,789",2017,3,2,1,Attached,"$306,322.00","$298,000.00",0,,2,0-.25 Acres,0.97,NC,35.7308718,-78.8403072,"713 Sawcut Lane,Apex,NC,27502"
751,2180026,CLOSED,2306 Apex Peakway,Apex,27502,9/4/2018,Old Mill Village,"2,066",2018,3,2,1,Attached,"$298,000.00","$298,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.73098299999999,-78.8400047,"2306 Apex Peakway,Apex,NC,27502"
752,2268490,CLOSED,2890 Dallas Valley Lane,Apex,27502,8/12/2020,Townes at Friendship Station,"1,802",2019,3,2,1,Attached,"$300,000.00","$298,000.00",0,Yes,2,0-.25 Acres,0.99,NC,35.7052971,-78.9183839,"2890 Dallas Valley Lane,Apex,NC,27502"
753,2262627,CLOSED,320 Great Northern Station,Apex,27502,12/4/2019,The Villages of Apex,"2,291",2018,3,3,1,Attached,"$306,900.00","$298,000.00",128,Yes,2,0-.25 Acres,0.97,NC,35.736706,-78.844172,"320 Great Northern Station,Apex,NC,27502"
754,2177513,CLOSED,1181 Little Gem Lane,Apex,27523,11/29/2018,Sweetwater,"2,246",2018,3,2,1,Attached,"$299,990.00","$298,000.00",0,Yes,1,0-.25 Acres,0.99,NC,35.738779,-78.919489,"1181 Little Gem Lane,Apex,NC,27523"
755,2261678,CLOSED,1069 Branch Line Lane,Apex,27502,11/8/2019,The Villages of Apex,"1,701",2019,3,2,1,Attached,"$298,075.00","$298,075.00",0,,2,0-.25 Acres,1.0,NC,35.7422649,-78.8473544,"1069 Branch Line Lane,Apex,NC,27502"
756,2149437,CLOSED,2229 Chattering Lory Lane,Apex,27502,4/13/2018,Peak 502 at Beaver Creek,"2,046",2017,4,3,1,Attached,"$297,184.00","$298,334.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7434058,-78.89321660000002,"2229 Chattering Lory Lane,Apex,NC,27502"
757,2261695,CLOSED,1167 Platform Drive,Apex,27501,11/21/2019,The Villages of Apex,"1,985",2019,3,2,1,Attached,"$297,000.00","$298,385.00",0,,2,0-.25 Acres,1.0,NC,35.739907,-78.846374,"1167 Platform Drive,Apex,NC,27501"
758,2149967,CLOSED,553 Grand Central Station,Apex,27502,4/23/2018,The Villages of Apex,"2,350",2017,3,3,1,Attached,"$298,400.00","$298,400.00",0,Yes,2,0-.25 Acres,1.0,NC,35.736367,-78.845576,"553 Grand Central Station,Apex,NC,27502"
759,2310437,CLOSED,1090 Ambergate Station,Apex,27502,5/18/2020,The Villages of Apex,"1,701",2019,3,2,2,Attached,"$300,000.00","$298,400.00",11,Yes,2,0-.25 Acres,0.99,NC,35.7418278,-78.84673280000001,"1090 Ambergate Station,Apex,NC,27502"
760,2239558,CLOSED,2000 Old Chapman Drive,Apex,27502,11/27/2019,Hempstead at Beaver Creek,"1,765",2019,3,2,1,Attached,"$299,000.00","$298,520.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7431328,-78.88368179999999,"2000 Old Chapman Drive,Apex,NC,27502"
761,2130911,CLOSED,1472 Salem Creek Drive,Apex,27502,3/29/2018,Salem Creek Townhomes,"2,033",2017,4,3,1,Attached,"$297,755.00","$298,555.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7239457,-78.8598384,"1472 Salem Creek Drive,Apex,NC,27502"
762,2300155,CLOSED,817 Richmont Grove Lane,Apex,27523,4/29/2020,Townes at North Salem,"1,984",2020,4,3,1,Attached,"$298,680.00","$298,680.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7503635,-78.83929189999999,"817 Richmont Grove Lane,Apex,NC,27523"
763,2296455,CLOSED,827 Richmont Grove Lane,Apex,27523,4/30/2020,Townes at North Salem,"1,984",2020,3,3,1,Attached,"$308,760.00","$298,680.00",0,Yes,2,0-.25 Acres,0.97,NC,35.7500073,-78.8392806,"827 Richmont Grove Lane,Apex,NC,27523"
764,2160891,CLOSED,845 Salem Pointe Place,Apex,27523,7/26/2018,Salem Pointe,"2,197",2018,3,2,1,Attached,"$298,738.00","$298,738.00",0,,1,0-.25 Acres,1.0,NC,35.7573746,-78.8349818,"845 Salem Pointe Place,Apex,NC,27523"
765,2254325,CLOSED,2953 Sunflower Road,Apex,27502,9/20/2019,Smith Farm,"2,145",2019,4,3,1,Attached,"$298,865.00","$298,865.00",0,Yes,2,0-.25 Acres,1.0,NC,35.727455,-78.923423,"2953 Sunflower Road,Apex,NC,27502"
766,2193607,CLOSED,328 Great Northern Station,Apex,27502,11/19/2018,The Villages of Apex,"2,350",2018,3,3,1,Attached,"$298,900.00","$298,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.736611,-78.843963,"328 Great Northern Station,Apex,NC,27502"
767,2231651,CLOSED,2012 Old Chapman Drive,Apex,27502,9/23/2019,Hempstead at Beaver Creek,"2,084",2019,4,3,1,Attached,"$297,455.00","$298,985.00",0,Yes,2,0-.25 Acres,1.01,NC,35.7431341,-78.88408419999999,"2012 Old Chapman Drive,Apex,NC,27502"
768,2240308,CLOSED,2226 Red Knot Lane,Apex,27502,2/14/2020,Peak 502 at Beaver Creek,"2,094",2019,4,3,1,Attached,"$298,990.00","$298,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.74038,-78.89446099999999,"2226 Red Knot Lane,Apex,NC,27502"
769,2298195,CLOSED,516 Old Mill Village Drive,Apex,27502,3/3/2020,The Villages of Apex,"2,066",2016,3,2,1,Attached,"$303,900.00","$299,000.00",11,Yes,2,0-.25 Acres,0.98,NC,35.7319729,-78.8431075,"516 Old Mill Village Drive,Apex,NC,27502"
770,2316244,CLOSED,2043 White Pond Court,Apex,27523-6273,5/28/2020,Walden Townes,"1,858",2002,3,2,1,Attached,"$299,000.00","$299,000.00",1,Yes,1,0-.25 Acres,1.0,NC,35.75106,-78.8789338,"2043 White Pond Court,Apex,NC,27523-6273"
771,2235807,CLOSED,342 Great Northern Station,Apex,27502,8/29/2019,The Villages of Apex,"2,225",2019,4,3,1,Attached,"$304,900.00","$299,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7365226,-78.8436387,"342 Great Northern Station,Apex,NC,27502"
772,2180699,CLOSED,400 N Tunstall Avenue,Apex,27502,6/11/2018,Old Mill Village,"2,405",2015,4,3,1,Attached,"$299,000.00","$299,000.00",5,Yes,2,0-.25 Acres,1.0,NC,35.7311369,-78.842602,"400 N Tunstall Avenue,Apex,NC,27502"
773,2296621,CLOSED,3147 Retama Run,Apex,27562,4/24/2020,Woodbury,"1,818",2020,3,2,1,Attached,"$298,915.00","$299,315.00",0,Yes,2,0-.25 Acres,1.0,NC,35.685976,-78.928975,"3147 Retama Run,Apex,NC,27562"
774,2303030,CLOSED,2257 Red Knot Lane,Apex,27502,9/29/2020,Peak 502 at Beaver Creek,"2,094",2020,4,3,1,Attached,"$311,335.00","$299,540.00",0,Yes,2,0-.25 Acres,0.96,NC,35.739739,-78.89477099999999,"2257 Red Knot Lane,Apex,NC,27502"
775,2180777,CLOSED,2537 Sunnybranch Lane,Apex,27523,6/15/2018,The Preserve at White Oak Creek,"1,856",2018,3,2,1,Attached,"$299,696.00","$299,696.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7515378,-78.9060624,"2537 Sunnybranch Lane,Apex,NC,27523"
776,2189035,CLOSED,1185 Little Gem Lane,Apex,27523,11/27/2018,Sweetwater,"1,780",2018,3,2,1,Attached,"$299,990.00","$299,855.00",0,Yes,1,0-.25 Acres,1.0,NC,35.738671,-78.919579,"1185 Little Gem Lane,Apex,NC,27523"
777,2312288,CLOSED,1603 Brussels Drive,Apex,27502,7/15/2020,South Walk,"1,938",2020,3,2,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7227529,-78.8605364,"1603 Brussels Drive,Apex,NC,27502"
778,2209058,CLOSED,996 Tender Drive,Apex,27502,12/5/2018,The Villages of Apex,"2,108",2014,4,3,1,Attached,"$299,900.00","$299,900.00",84,Yes,1,0-.25 Acres,1.0,NC,35.7447463,-78.8434572,"996 Tender Drive,Apex,NC,27502"
779,2293028,CLOSED,2058 White Pond Court,Apex,27523,3/18/2020,Walden Townes,"1,897",2002,3,2,1,Attached,"$299,990.00","$299,900.00",24,Yes,1,0-.25 Acres,1.0,NC,35.7509113,-78.8795971,"2058 White Pond Court,Apex,NC,27523"
780,2221481,CLOSED,2672 Impulsion Drive,Apex,27562,5/3/2019,Woodbury,"1,979",2019,3,2,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.6866586,-78.9316588,"2672 Impulsion Drive,Apex,NC,27562"
781,2299109,CLOSED,615 Grand Central Station,Apex,27502,3/9/2020,The Villages of Apex,"2,225",2019,4,3,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.737668,-78.844763,"615 Grand Central Station,Apex,NC,27502"
782,2176177,CLOSED,561 Chessie Station,Apex,27502,7/3/2018,The Villages of Apex,"1,742",2018,3,2,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.736123,-78.844769,"561 Chessie Station,Apex,NC,27502"
783,2236293,CLOSED,564 Metro Station,Apex,27502,7/26/2019,The Villages of Apex,"1,742",2019,3,2,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.736833,-78.84584799999999,"564 Metro Station,Apex,NC,27502"
784,2207750,CLOSED,928 Dalton Ridge Place,Apex,27523,3/12/2019,Townes at North Salem,"1,984",2018,4,3,1,Attached,"$304,230.00","$299,900.00",0,Yes,2,0-.25 Acres,0.99,NC,35.751231,-78.839882,"928 Dalton Ridge Place,Apex,NC,27523"
785,2297620,CLOSED,1110 Platform Drive,Apex,27502,5/27/2020,The Villages of Apex,"1,985",2020,3,2,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.740569,-78.846044,"1110 Platform Drive,Apex,NC,27502"
786,2274691,CLOSED,2238 Red Knot Lane,Apex,27502,1/16/2020,Peak 502 at Beaver Creek,"2,109",2019,4,3,1,Attached,"$301,990.00","$299,990.00",0,,2,0-.25 Acres,0.99,NC,35.740217,-78.894835,"2238 Red Knot Lane,Apex,NC,27502"
787,2165568,CLOSED,2225 Chattering Lory Lane,Apex,27502,6/1/2018,Peak 502 at Beaver Creek,"2,046",2018,4,3,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7435252,-78.8932592,"2225 Chattering Lory Lane,Apex,NC,27502"
788,2184885,CLOSED,2217 Chattering Lory Lane,Apex,27502,6/28/2018,Peak 502 at Beaver Creek,"2,046",2018,4,3,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7437101,-78.89346189999999,"2217 Chattering Lory Lane,Apex,NC,27502"
789,2319855,CLOSED,2258 Red Knot Lane,Apex,27502,7/29/2020,Peak 502 at Beaver Creek,"2,109",2020,3,2,2,Attached,"$299,900.00","$299,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7397023,-78.8949777,"2258 Red Knot Lane,Apex,NC,27502"
790,2229470,CLOSED,2916 Great Lawn Road,Apex,27502,12/29/2018,Smith Farm,"2,145",2018,3,3,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.728831,-78.922814,"2916 Great Lawn Road,Apex,NC,27502"
791,2199981,CLOSED,2916 Great Lawn Road,Apex,27502,11/30/2018,Smith Farm,"2,117",2018,3,3,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.728831,-78.922814,"2916 Great Lawn Road,Apex,NC,27502"
792,2212920,CLOSED,1197 Little Gem Lane,Apex,27523,6/12/2019,Sweetwater,"1,785",2019,3,2,1,Attached,"$299,990.00","$299,990.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7384356,-78.9197829,"1197 Little Gem Lane,Apex,NC,27523"
